,step1,step2,prediction,gold
11010,12,11,yes,no
11011,12,13,yes,yes
11012,14,13,yes,no
11013,15,14,yes,no
11014,16,15,yes,no
11015,17,16,yes,no
11016,17,18,yes,yes
11017,18,19,yes,yes
11018,20,19,yes,no
11019,1,0,yes,no
11020,1,2,yes,yes
11021,3,2,yes,no
11022,4,3,yes,no
11023,4,5,yes,yes
11024,6,5,yes,no
11025,6,7,yes,yes
11026,7,8,yes,yes
11027,9,8,yes,no
11028,10,9,yes,no
11029,11,10,yes,no
11030,11,12,yes,yes
11031,12,13,yes,yes
11032,14,13,yes,no
11033,14,15,yes,yes
11034,16,15,yes,no
11035,17,16,yes,no
11036,18,17,yes,no
11037,18,19,yes,yes
11038,20,19,yes,no
11039,20,21,yes,yes
11040,22,21,yes,no
11041,22,23,yes,yes
11042,24,23,yes,no
11043,25,24,yes,no
11044,25,26,yes,yes
11045,26,27,yes,yes
11046,27,28,yes,yes
11047,28,29,yes,yes
11048,0,1,yes,yes
11049,1,2,yes,yes
11050,2,3,yes,yes
11051,3,4,yes,yes
11052,5,4,yes,no
11053,5,6,yes,yes
11054,6,7,yes,yes
11055,7,8,yes,yes
11056,9,8,yes,no
11057,10,9,yes,no
11058,11,10,yes,no
11059,12,11,yes,no
11060,12,13,yes,yes
11061,13,14,yes,yes
11062,14,15,yes,yes
11063,16,15,yes,no
11064,16,17,yes,yes
11065,18,17,no,no
11066,18,19,yes,yes
11067,20,19,no,no
11068,0,1,yes,yes
11069,2,1,yes,no
11070,2,3,yes,yes
11071,3,4,yes,yes
11072,4,5,yes,yes
11073,5,6,yes,yes
11074,6,7,yes,yes
11075,8,7,yes,no
11076,9,8,no,no
11077,9,10,yes,yes
11078,10,11,yes,yes
11079,11,12,yes,yes
11080,12,13,yes,yes
11081,13,14,yes,yes
11082,15,14,yes,no
11083,15,16,yes,yes
11084,16,17,yes,yes
11085,0,1,yes,yes
11086,2,1,yes,no
11087,3,2,no,no
11088,4,3,no,no
11089,4,5,yes,yes
11090,5,6,yes,yes
11091,7,6,yes,no
11092,7,8,yes,yes
11093,0,1,yes,yes
11094,1,2,yes,yes
11095,3,2,yes,no
11096,4,3,no,no
11097,4,5,yes,yes
11098,5,6,yes,yes
11099,6,7,yes,yes
11100,8,7,yes,no
11101,9,8,yes,no
11102,9,10,yes,yes
11103,10,11,yes,yes
11104,1,0,yes,no
11105,1,2,yes,yes
11106,2,3,yes,yes
11107,4,3,yes,no
11108,5,4,yes,no
11109,6,5,yes,no
11110,7,6,yes,no
11111,8,7,yes,no
11112,9,8,yes,no
11113,9,10,yes,yes
11114,11,10,yes,no
11115,12,11,yes,no
11116,12,13,yes,yes
11117,13,14,yes,yes
11118,14,15,yes,yes
11119,16,15,no,no
11120,17,16,yes,no
11121,18,17,yes,no
11122,18,19,yes,yes
11123,19,20,yes,yes
11124,21,20,yes,no
11125,21,22,yes,yes
11126,23,22,yes,no
11127,1,0,yes,no
11128,2,1,yes,no
11129,2,3,yes,yes
11130,4,3,yes,no
11131,4,5,yes,yes
11132,5,6,yes,yes
11133,6,7,yes,yes
11134,7,8,yes,yes
11135,9,8,yes,no
11136,9,10,yes,yes
11137,10,11,yes,yes
11138,1,0,no,no
11139,2,1,yes,no
11140,3,2,yes,no
11141,3,4,yes,yes
11142,5,4,yes,no
11143,5,6,yes,yes
11144,7,6,yes,no
11145,7,8,yes,yes
11146,8,9,yes,yes
11147,10,9,yes,no
11148,11,10,yes,no
11149,12,11,yes,no
11150,12,13,yes,yes
11151,13,14,yes,yes
11152,14,15,yes,yes
11153,15,16,yes,yes
11154,17,16,yes,no
11155,18,17,yes,no
11156,19,18,yes,no
11157,19,20,yes,yes
11158,20,21,yes,yes
11159,22,21,yes,no
11160,23,22,yes,no
11161,23,24,yes,yes
11162,25,24,yes,no
11163,25,26,yes,yes
11164,0,1,yes,yes
11165,2,1,yes,no
11166,3,2,yes,no
11167,4,3,yes,no
11168,5,4,yes,no
11169,6,5,yes,no
11170,7,6,yes,no
11171,7,8,yes,yes
11172,8,9,yes,yes
11173,10,9,yes,no
11174,11,10,no,no
11175,11,12,yes,yes
11176,13,12,yes,no
11177,13,14,yes,yes
11178,15,14,no,no
11179,16,15,yes,no
11180,16,17,yes,yes
11181,17,18,yes,yes
11182,19,18,yes,no
11183,19,20,yes,yes
11184,0,1,yes,yes
11185,2,1,yes,no
11186,2,3,yes,yes
11187,3,4,yes,yes
11188,4,5,yes,yes
11189,5,6,yes,yes
11190,7,6,yes,no
11191,7,8,yes,yes
11192,9,8,yes,no
11193,9,10,yes,yes
11194,10,11,yes,yes
11195,11,12,yes,yes
11196,13,12,yes,no
11197,13,14,yes,yes
11198,14,15,yes,yes
11199,16,15,yes,no
11200,17,16,yes,no
11201,18,17,yes,no
11202,18,19,yes,yes
11203,19,20,no,yes
11204,20,21,yes,yes
11205,22,21,no,no
11206,22,23,yes,yes
11207,1,0,yes,no
11208,1,2,yes,yes
11209,2,3,yes,yes
11210,4,3,yes,no
11211,4,5,yes,yes
11212,5,6,yes,yes
11213,7,6,yes,no
11214,8,7,yes,no
11215,8,9,yes,yes
11216,10,9,yes,no
11217,11,10,no,no
11218,11,12,yes,yes
11219,12,13,no,yes
11220,13,14,yes,yes
11221,1,0,yes,no
11222,2,1,yes,no
11223,2,3,yes,yes
11224,4,3,yes,no
11225,4,5,yes,yes
11226,5,6,yes,yes
11227,7,6,yes,no
11228,7,8,yes,yes
11229,8,9,yes,yes
11230,10,9,yes,no
11231,10,11,yes,yes
11232,11,12,yes,yes
11233,13,12,yes,no
11234,14,13,yes,no
11235,14,15,yes,yes
11236,15,16,yes,yes
11237,16,17,yes,yes
11238,17,18,yes,yes
11239,19,18,yes,no
11240,19,20,yes,yes
11241,21,20,yes,no
11242,21,22,yes,yes
11243,22,23,yes,yes
11244,24,23,yes,no
11245,25,24,yes,no
11246,26,25,yes,no
11247,26,27,yes,yes
11248,27,28,yes,yes
11249,28,29,yes,yes
11250,30,29,yes,no
11251,31,30,yes,no
11252,32,31,yes,no
11253,1,0,yes,no
11254,2,1,no,no
11255,3,2,yes,no
11256,3,4,yes,yes
11257,4,5,yes,yes
11258,6,5,yes,no
11259,7,6,yes,no
11260,8,7,yes,no
11261,8,9,yes,yes
11262,10,9,yes,no
11263,11,10,yes,no
11264,12,11,yes,no
11265,12,13,yes,yes
11266,14,13,yes,no
11267,15,14,yes,no
11268,15,16,yes,yes
11269,16,17,yes,yes
11270,18,17,yes,no
11271,19,18,yes,no
11272,19,20,yes,yes
11273,20,21,yes,yes
11274,22,21,yes,no
11275,22,23,yes,yes
11276,23,24,yes,yes
11277,25,24,yes,no
11278,26,25,yes,no
11279,26,27,yes,yes
11280,28,27,yes,no
11281,28,29,yes,yes
11282,1,0,yes,no
11283,2,1,yes,no
11284,2,3,yes,yes
11285,4,3,yes,no
11286,5,4,yes,no
11287,5,6,yes,yes
11288,7,6,yes,no
11289,7,8,yes,yes
11290,9,8,yes,no
11291,9,10,yes,yes
11292,11,10,yes,no
11293,1,0,yes,no
11294,2,1,yes,no
11295,2,3,yes,yes
11296,3,4,yes,yes
11297,4,5,yes,yes
11298,6,5,yes,no
11299,7,6,yes,no
11300,8,7,yes,no
11301,9,8,yes,no
11302,9,10,yes,yes
11303,10,11,yes,yes
11304,11,12,yes,yes
11305,12,13,yes,yes
11306,13,14,yes,yes
11307,15,14,yes,no
11308,16,15,yes,no
11309,16,17,yes,yes
11310,18,17,yes,no
11311,19,18,yes,no
11312,20,19,yes,no
11313,21,20,yes,no
11314,21,22,yes,yes
11315,23,22,yes,no
11316,24,23,yes,no
11317,25,24,yes,no
11318,25,26,yes,yes
11319,0,1,yes,yes
11320,1,2,yes,yes
11321,2,3,yes,yes
11322,4,3,yes,no
11323,4,5,yes,yes
11324,6,5,yes,no
11325,7,6,yes,no
11326,8,7,yes,no
11327,8,9,yes,yes
11328,10,9,yes,no
11329,10,11,yes,yes
11330,12,11,yes,no
11331,12,13,yes,yes
11332,13,14,yes,yes
11333,15,14,no,no
11334,15,16,yes,yes
11335,17,16,yes,no
11336,18,17,yes,no
11337,19,18,yes,no
11338,20,19,yes,no
11339,21,20,yes,no
11340,22,21,yes,no
11341,22,23,yes,yes
11342,1,0,yes,no
11343,1,2,yes,yes
11344,2,3,yes,yes
11345,4,3,yes,no
11346,4,5,yes,yes
11347,6,5,yes,no
11348,6,7,yes,yes
11349,8,7,yes,no
11350,8,9,yes,yes
11351,10,9,yes,no
11352,11,10,yes,no
11353,11,12,yes,yes
11354,12,13,yes,yes
11355,14,13,yes,no
11356,15,14,yes,no
11357,15,16,yes,yes
11358,16,17,yes,yes
11359,1,0,yes,no
11360,2,1,yes,no
11361,3,2,yes,no
11362,4,3,yes,no
11363,4,5,yes,yes
11364,5,6,yes,yes
11365,6,7,yes,yes
11366,7,8,yes,yes
11367,8,9,yes,yes
11368,10,9,yes,no
11369,11,10,yes,no
11370,12,11,yes,no
11371,13,12,yes,no
11372,14,13,yes,no
11373,14,15,yes,yes
11374,15,16,yes,yes
11375,16,17,yes,yes
11376,18,17,yes,no
11377,19,18,yes,no
11378,20,19,yes,no
11379,1,0,yes,no
11380,1,2,yes,yes
11381,3,2,yes,no
11382,3,4,yes,yes
11383,5,4,yes,no
11384,6,5,yes,no
11385,7,6,yes,no
11386,7,8,yes,yes
11387,1,0,yes,no
11388,1,2,yes,yes
11389,3,2,yes,no
11390,4,3,yes,no
11391,5,4,no,no
11392,0,1,yes,yes
11393,2,1,yes,no
11394,3,2,yes,no
11395,3,4,yes,yes
11396,4,5,yes,yes
11397,5,6,yes,yes
11398,7,6,yes,no
11399,7,8,yes,yes
11400,8,9,yes,yes
11401,9,10,yes,yes
11402,11,10,yes,no
11403,11,12,yes,yes
11404,12,13,yes,yes
11405,13,14,yes,yes
11406,15,14,yes,no
11407,16,15,yes,no
11408,17,16,yes,no
11409,17,18,yes,yes
11410,19,18,yes,no
11411,20,19,no,no
11412,1,0,yes,no
11413,1,2,yes,yes
11414,2,3,yes,yes
11415,4,3,yes,no
11416,5,4,yes,no
11417,5,6,yes,yes
11418,7,6,yes,no
11419,8,7,yes,no
11420,9,8,yes,no
11421,10,9,yes,no
11422,11,10,yes,no
11423,12,11,yes,no
11424,13,12,no,no
11425,13,14,yes,yes
11426,14,15,yes,yes
11427,16,15,yes,no
11428,16,17,yes,yes
11429,18,17,yes,no
11430,18,19,yes,yes
11431,20,19,yes,no
11432,21,20,yes,no
11433,22,21,yes,no
11434,23,22,yes,no
11435,24,23,yes,no
11436,24,25,yes,yes
11437,26,25,yes,no
11438,0,1,yes,yes
11439,2,1,yes,no
11440,3,2,yes,no
11441,3,4,yes,yes
11442,5,4,yes,no
11443,5,6,yes,yes
11444,6,7,yes,yes
11445,8,7,yes,no
11446,8,9,yes,yes
11447,9,10,yes,yes
11448,11,10,yes,no
11449,11,12,yes,yes
11450,12,13,yes,yes
11451,13,14,yes,yes
11452,0,1,yes,yes
11453,1,2,yes,yes
11454,3,2,yes,no
11455,4,3,yes,no
11456,5,4,yes,no
11457,6,5,yes,no
11458,6,7,yes,yes
11459,7,8,yes,yes
11460,8,9,yes,yes
11461,9,10,yes,yes
11462,11,10,yes,no
11463,12,11,yes,no
11464,13,12,yes,no
11465,13,14,yes,yes
11466,15,14,yes,no
11467,16,15,yes,no
11468,16,17,yes,yes
11469,18,17,yes,no
11470,18,19,yes,yes
11471,20,19,yes,no
11472,20,21,yes,yes
11473,21,22,yes,yes
11474,22,23,yes,yes
11475,1,0,yes,no
11476,2,1,yes,no
11477,2,3,yes,yes
11478,4,3,yes,no
11479,5,4,yes,no
11480,5,6,yes,yes
11481,7,6,yes,no
11482,7,8,yes,yes
11483,8,9,yes,yes
11484,10,9,yes,no
11485,11,10,yes,no
11486,1,0,yes,no
11487,1,2,yes,yes
11488,3,2,yes,no
11489,4,3,yes,no
11490,4,5,yes,yes
11491,6,5,yes,no
11492,7,6,yes,no
11493,8,7,yes,no
11494,9,8,yes,no
11495,9,10,yes,yes
11496,11,10,no,no
11497,1,0,yes,no
11498,1,2,yes,yes
11499,3,2,yes,no
11500,4,3,yes,no
11501,5,4,yes,no
11502,6,5,yes,no
11503,6,7,yes,yes
11504,8,7,yes,no
11505,8,9,yes,yes
11506,10,9,yes,no
11507,11,10,yes,no
11508,12,11,yes,no
11509,13,12,yes,no
11510,13,14,yes,yes
11511,1,0,yes,no
11512,2,1,yes,no
11513,2,3,yes,yes
11514,3,4,yes,yes
11515,5,4,yes,no
11516,5,6,yes,yes
11517,7,6,yes,no
11518,8,7,yes,no
11519,9,8,yes,no
11520,9,10,yes,yes
11521,11,10,yes,no
11522,11,12,yes,yes
11523,13,12,yes,no
11524,14,13,yes,no
11525,1,0,yes,no
11526,1,2,yes,yes
11527,2,3,yes,yes
11528,4,3,yes,no
11529,5,4,yes,no
11530,6,5,yes,no
11531,6,7,yes,yes
11532,7,8,yes,yes
11533,8,9,yes,yes
11534,9,10,yes,yes
11535,10,11,yes,yes
11536,12,11,yes,no
11537,13,12,yes,no
11538,13,14,yes,yes
11539,15,14,yes,no
11540,15,16,yes,yes
11541,17,16,yes,no
11542,17,18,no,yes
11543,18,19,yes,yes
11544,20,19,yes,no
11545,20,21,yes,yes
11546,21,22,yes,yes
11547,23,22,yes,no
11548,0,1,yes,yes
11549,2,1,yes,no
11550,3,2,yes,no
11551,4,3,yes,no
11552,5,4,yes,no
11553,6,5,yes,no
11554,6,7,yes,yes
11555,7,8,yes,yes
11556,8,9,yes,yes
11557,9,10,yes,yes
11558,11,10,yes,no
11559,12,11,yes,no
11560,13,12,yes,no
11561,13,14,yes,yes
11562,15,14,no,no
11563,15,16,yes,yes
11564,17,16,yes,no
11565,17,18,yes,yes
11566,18,19,yes,yes
11567,19,20,yes,yes
11568,0,1,yes,yes
11569,2,1,yes,no
11570,3,2,yes,no
11571,4,3,yes,no
11572,4,5,yes,yes
11573,6,5,yes,no
11574,6,7,yes,yes
11575,8,7,yes,no
11576,9,8,yes,no
11577,9,10,yes,yes
11578,11,10,yes,no
11579,11,12,yes,yes
11580,13,12,yes,no
11581,13,14,yes,yes
11582,15,14,yes,no
11583,15,16,yes,yes
11584,17,16,yes,no
11585,17,18,yes,yes
11586,19,18,yes,no
11587,19,20,yes,yes
11588,20,21,yes,yes
11589,22,21,yes,no
11590,22,23,yes,yes
11591,23,24,yes,yes
11592,24,25,yes,yes
11593,25,26,yes,yes
11594,26,27,yes,yes
11595,27,28,yes,yes
11596,28,29,yes,yes
11597,0,1,yes,yes
11598,1,2,yes,yes
11599,2,3,yes,yes
11600,4,3,no,no
11601,5,4,yes,no
11602,5,6,yes,yes
11603,7,6,yes,no
11604,7,8,yes,yes
11605,8,9,yes,yes
11606,9,10,yes,yes
11607,10,11,yes,yes
11608,12,11,yes,no
11609,12,13,yes,yes
11610,13,14,yes,yes
11611,15,14,yes,no
11612,16,15,yes,no
11613,17,16,yes,no
11614,18,17,yes,no
11615,19,18,yes,no
11616,19,20,yes,yes
11617,20,21,yes,yes
11618,22,21,yes,no
11619,22,23,yes,yes
11620,23,24,yes,yes
11621,25,24,yes,no
11622,25,26,yes,yes
11623,26,27,yes,yes
11624,27,28,yes,yes
11625,28,29,yes,yes
11626,0,1,yes,yes
11627,2,1,yes,no
11628,3,2,yes,no
11629,3,4,yes,yes
11630,5,4,yes,no
11631,5,6,yes,yes
11632,6,7,yes,yes
11633,8,7,yes,no
11634,8,9,yes,yes
11635,9,10,yes,yes
11636,11,10,yes,no
11637,11,12,yes,yes
11638,13,12,yes,no
11639,14,13,yes,no
11640,14,15,yes,yes
11641,16,15,yes,no
11642,16,17,yes,yes
11643,17,18,yes,yes
11644,18,19,yes,yes
11645,20,19,yes,no
11646,21,20,yes,no
11647,22,21,no,no
11648,22,23,yes,yes
11649,0,1,yes,yes
11650,2,1,yes,no
11651,2,3,yes,yes
11652,4,3,yes,no
11653,4,5,yes,yes
11654,6,5,yes,no
11655,6,7,yes,yes
11656,8,7,yes,no
11657,9,8,yes,no
11658,9,10,yes,yes
11659,10,11,yes,yes
11660,11,12,yes,yes
11661,12,13,yes,yes
11662,14,13,yes,no
11663,15,14,yes,no
11664,15,16,yes,yes
11665,16,17,yes,yes
11666,18,17,yes,no
11667,18,19,yes,yes
11668,19,20,yes,yes
11669,21,20,yes,no
11670,22,21,yes,no
11671,23,22,yes,no
11672,24,23,yes,no
11673,25,24,yes,no
11674,26,25,yes,no
11675,1,0,yes,no
11676,2,1,yes,no
11677,3,2,yes,no
11678,3,4,yes,yes
11679,4,5,yes,yes
11680,6,5,yes,no
11681,6,7,yes,yes
11682,8,7,yes,no
11683,9,8,yes,no
11684,9,10,yes,yes
11685,11,10,yes,no
11686,11,12,yes,yes
11687,13,12,yes,no
11688,13,14,yes,yes
11689,14,15,yes,yes
11690,16,15,yes,no
11691,17,16,yes,no
11692,17,18,yes,yes
11693,18,19,yes,yes
11694,20,19,no,no
11695,20,21,yes,yes
11696,21,22,yes,yes
11697,23,22,yes,no
11698,23,24,yes,yes
11699,24,25,yes,yes
11700,26,25,yes,no
11701,27,26,yes,no
11702,27,28,yes,yes
11703,29,28,yes,no
11704,29,30,yes,yes
11705,30,31,yes,yes
11706,31,32,yes,yes
11707,33,32,yes,no
11708,33,34,yes,yes
11709,35,34,no,no
11710,0,1,yes,yes
11711,1,2,yes,yes
11712,2,3,yes,yes
11713,4,3,yes,no
11714,5,4,yes,no
11715,5,6,yes,yes
11716,7,6,no,no
11717,7,8,yes,yes
11718,8,9,yes,yes
11719,10,9,yes,no
11720,10,11,yes,yes
11721,11,12,yes,yes
11722,13,12,yes,no
11723,14,13,yes,no
11724,14,15,yes,yes
11725,15,16,yes,yes
11726,16,17,yes,yes
11727,1,0,yes,no
11728,1,2,yes,yes
11729,3,2,yes,no
11730,3,4,yes,yes
11731,5,4,yes,no
11732,6,5,yes,no
11733,6,7,yes,yes
11734,8,7,yes,no
11735,8,9,yes,yes
11736,10,9,yes,no
11737,10,11,yes,yes
11738,11,12,yes,yes
11739,12,13,yes,yes
11740,14,13,yes,no
11741,14,15,no,yes
11742,15,16,yes,yes
11743,17,16,yes,no
11744,17,18,yes,yes
11745,19,18,yes,no
11746,20,19,yes,no
11747,21,20,yes,no
11748,22,21,yes,no
11749,22,23,yes,yes
11750,24,23,yes,no
11751,25,24,yes,no
11752,26,25,yes,no
11753,27,26,yes,no
11754,27,28,yes,yes
11755,28,29,yes,yes
11756,29,30,yes,yes
11757,30,31,yes,yes
11758,32,31,yes,no
11759,0,1,yes,yes
11760,2,1,yes,no
11761,3,2,yes,no
11762,4,3,yes,no
11763,4,5,yes,yes
11764,5,6,yes,yes
11765,7,6,yes,no
11766,8,7,yes,no
11767,8,9,yes,yes
11768,9,10,yes,yes
11769,11,10,yes,no
11770,12,11,yes,no
11771,12,13,yes,yes
11772,14,13,yes,no
11773,15,14,yes,no
11774,16,15,no,no
11775,17,16,yes,no
11776,0,1,yes,yes
11777,2,1,yes,no
11778,3,2,yes,no
11779,3,4,yes,yes
11780,4,5,yes,yes
11781,6,5,yes,no
11782,6,7,yes,yes
11783,7,8,yes,yes
11784,8,9,yes,yes
11785,10,9,yes,no
11786,10,11,yes,yes
11787,11,12,yes,yes
11788,12,13,yes,yes
11789,14,13,yes,no
11790,15,14,yes,no
11791,16,15,yes,no
11792,17,16,yes,no
11793,18,17,yes,no
11794,18,19,yes,yes
11795,20,19,yes,no
11796,21,20,yes,no
11797,21,22,yes,yes
11798,22,23,yes,yes
11799,23,24,yes,yes
11800,25,24,yes,no
11801,25,26,yes,yes
11802,1,0,yes,no
11803,1,2,yes,yes
11804,3,2,yes,no
11805,3,4,yes,yes
11806,5,4,yes,no
11807,6,5,yes,no
11808,6,7,yes,yes
11809,8,7,yes,no
11810,9,8,yes,no
11811,10,9,yes,no
11812,11,10,yes,no
11813,12,11,yes,no
11814,13,12,yes,no
11815,14,13,yes,no
11816,1,0,yes,no
11817,2,1,yes,no
11818,2,3,yes,yes
11819,3,4,yes,yes
11820,4,5,yes,yes
11821,5,6,yes,yes
11822,6,7,yes,yes
11823,7,8,yes,yes
11824,8,9,yes,yes
11825,10,9,yes,no
11826,11,10,yes,no
11827,12,11,yes,no
11828,12,13,yes,yes
11829,14,13,yes,no
11830,14,15,yes,yes
11831,15,16,yes,yes
11832,17,16,yes,no
11833,0,1,yes,yes
11834,1,2,yes,yes
11835,3,2,yes,no
11836,4,3,yes,no
11837,4,5,yes,yes
11838,5,6,yes,yes
11839,7,6,yes,no
11840,8,7,yes,no
11841,8,9,yes,yes
11842,10,9,yes,no
11843,11,10,yes,no
11844,11,12,yes,yes
11845,12,13,yes,yes
11846,14,13,no,no
11847,1,0,yes,no
11848,1,2,yes,yes
11849,2,3,yes,yes
11850,3,4,yes,yes
11851,4,5,yes,yes
11852,5,6,yes,yes
11853,7,6,yes,no
11854,8,7,yes,no
11855,8,9,yes,yes
11856,10,9,yes,no
11857,10,11,yes,yes
11858,11,12,yes,yes
11859,13,12,yes,no
11860,14,13,yes,no
11861,15,14,yes,no
11862,15,16,yes,yes
11863,16,17,yes,yes
11864,18,17,yes,no
11865,19,18,yes,no
11866,19,20,yes,yes
11867,0,1,yes,yes
11868,1,2,yes,yes
11869,3,2,yes,no
11870,3,4,yes,yes
11871,5,4,yes,no
11872,5,6,yes,yes
11873,7,6,yes,no
11874,8,7,yes,no
11875,9,8,yes,no
11876,10,9,yes,no
11877,11,10,yes,no
11878,11,12,yes,yes
11879,12,13,yes,yes
11880,14,13,no,no
11881,15,14,yes,no
11882,15,16,yes,yes
11883,16,17,no,yes
11884,18,17,yes,no
11885,19,18,yes,no
11886,20,19,yes,no
11887,21,20,yes,no
11888,21,22,yes,yes
11889,23,22,yes,no
11890,23,24,yes,yes
11891,25,24,yes,no
11892,26,25,yes,no
11893,1,0,yes,no
11894,1,2,yes,yes
11895,2,3,yes,yes
11896,4,3,yes,no
11897,4,5,yes,yes
11898,5,6,yes,yes
11899,7,6,no,no
11900,8,7,yes,no
11901,8,9,yes,yes
11902,10,9,yes,no
11903,11,10,yes,no
11904,12,11,yes,no
11905,12,13,yes,yes
11906,13,14,yes,yes
11907,15,14,yes,no
11908,15,16,yes,yes
11909,16,17,yes,yes
11910,18,17,yes,no
11911,18,19,yes,yes
11912,19,20,yes,yes
11913,21,20,yes,no
11914,21,22,yes,yes
11915,23,22,yes,no
11916,24,23,yes,no
11917,25,24,yes,no
11918,25,26,yes,yes
11919,26,27,yes,yes
11920,27,28,yes,yes
11921,29,28,yes,no
11922,29,30,yes,yes
11923,30,31,yes,yes
11924,32,31,yes,no
11925,32,33,yes,yes
11926,34,33,yes,no
11927,34,35,yes,yes
11928,1,0,yes,no
11929,1,2,yes,yes
11930,2,3,yes,yes
11931,3,4,yes,yes
11932,4,5,yes,yes
11933,6,5,yes,no
11934,6,7,yes,yes
11935,7,8,yes,yes
11936,8,9,yes,yes
11937,10,9,yes,no
11938,11,10,yes,no
11939,0,1,yes,yes
11940,2,1,yes,no
11941,3,2,yes,no
11942,4,3,no,no
11943,5,4,yes,no
11944,5,6,yes,yes
11945,7,6,yes,no
11946,8,7,no,no
11947,0,1,yes,yes
11948,2,1,yes,no
11949,2,3,yes,yes
11950,3,4,yes,yes
11951,4,5,yes,yes
11952,5,6,yes,yes
11953,6,7,yes,yes
11954,8,7,yes,no
11955,8,9,yes,yes
11956,10,9,yes,no
11957,10,11,yes,yes
11958,12,11,yes,no
11959,12,13,yes,yes
11960,13,14,yes,yes
11961,14,15,yes,yes
11962,15,16,yes,yes
11963,16,17,yes,yes
11964,1,0,no,no
11965,1,2,yes,yes
11966,2,3,yes,yes
11967,3,4,yes,yes
11968,4,5,yes,yes
11969,6,5,yes,no
11970,6,7,yes,yes
11971,7,8,yes,yes
11972,9,8,yes,no
11973,10,9,yes,no
11974,11,10,yes,no
11975,11,12,yes,yes
11976,13,12,yes,no
11977,14,13,yes,no
11978,1,0,yes,no
11979,2,1,yes,no
11980,3,2,yes,no
11981,3,4,yes,yes
11982,4,5,yes,yes
11983,6,5,yes,no
11984,6,7,yes,yes
11985,7,8,yes,yes
11986,9,8,yes,no
11987,10,9,no,no
11988,11,10,yes,no
11989,11,12,yes,yes
11990,13,12,yes,no
11991,14,13,yes,no
11992,14,15,yes,yes
11993,15,16,yes,yes
11994,16,17,yes,yes
11995,0,1,yes,yes
11996,2,1,yes,no
11997,2,3,yes,yes
11998,3,4,yes,yes
11999,4,5,yes,yes
12000,6,5,yes,no
12001,6,7,yes,yes
12002,7,8,yes,yes
12003,8,9,yes,yes
12004,9,10,yes,yes
12005,10,11,yes,yes
12006,11,12,yes,yes
12007,12,13,yes,yes
12008,13,14,no,yes
12009,0,1,yes,yes
12010,1,2,yes,yes
12011,2,3,yes,yes
12012,3,4,yes,yes
12013,5,4,yes,no
12014,6,5,yes,no
12015,6,7,yes,yes
12016,7,8,yes,yes
12017,8,9,yes,yes
12018,10,9,yes,no
12019,10,11,yes,yes
12020,11,12,yes,yes
12021,12,13,yes,yes
12022,13,14,yes,yes
12023,15,14,yes,no
12024,16,15,yes,no
12025,16,17,yes,yes
12026,18,17,yes,no
12027,18,19,yes,yes
12028,19,20,yes,yes
12029,0,1,yes,yes
12030,1,2,yes,yes
12031,3,2,yes,no
12032,4,3,yes,no
12033,4,5,yes,yes
12034,6,5,yes,no
12035,6,7,yes,yes
12036,8,7,yes,no
12037,9,8,yes,no
12038,9,10,yes,yes
12039,11,10,yes,no
12040,12,11,yes,no
12041,13,12,yes,no
12042,14,13,no,no
12043,1,0,no,no
12044,2,1,no,no
12045,3,2,yes,no
12046,3,4,yes,yes
12047,4,5,yes,yes
12048,5,6,yes,yes
12049,6,7,yes,yes
12050,7,8,yes,yes
12051,8,9,yes,yes
12052,9,10,yes,yes
12053,10,11,yes,yes
12054,12,11,yes,no
12055,12,13,yes,yes
12056,14,13,yes,no
12057,14,15,yes,yes
12058,15,16,yes,yes
12059,17,16,yes,no
12060,17,18,yes,yes
12061,18,19,yes,yes
12062,20,19,yes,no
12063,1,0,yes,no
12064,2,1,yes,no
12065,2,3,yes,yes
12066,3,4,yes,yes
12067,4,5,yes,yes
12068,6,5,yes,no
12069,6,7,yes,yes
12070,8,7,no,no
12071,8,9,yes,yes
12072,9,10,yes,yes
12073,10,11,yes,yes
12074,1,0,no,no
12075,2,1,yes,no
12076,2,3,yes,yes
12077,4,3,yes,no
12078,4,5,yes,yes
12079,5,6,yes,yes
12080,6,7,yes,yes
12081,8,7,yes,no
12082,8,9,yes,yes
12083,10,9,yes,no
12084,10,11,yes,yes
12085,12,11,yes,no
12086,13,12,yes,no
12087,14,13,no,no
12088,15,14,yes,no
12089,15,16,yes,yes
12090,16,17,yes,yes
12091,18,17,yes,no
12092,19,18,yes,no
12093,19,20,yes,yes
12094,21,20,no,no
12095,21,22,yes,yes
12096,22,23,no,yes
12097,1,0,yes,no
12098,1,2,yes,yes
12099,2,3,yes,yes
12100,3,4,yes,yes
12101,5,4,yes,no
12102,6,5,yes,no
12103,6,7,yes,yes
12104,8,7,yes,no
12105,9,8,yes,no
12106,9,10,yes,yes
12107,10,11,yes,yes
12108,1,0,no,no
12109,1,2,yes,yes
12110,2,3,yes,yes
12111,3,4,yes,yes
12112,5,4,yes,no
12113,6,5,yes,no
12114,6,7,yes,yes
12115,8,7,yes,no
12116,9,8,yes,no
12117,10,9,yes,no
12118,11,10,yes,no
12119,12,11,yes,no
12120,12,13,yes,yes
12121,13,14,yes,yes
12122,14,15,yes,yes
12123,16,15,yes,no
12124,17,16,yes,no
12125,18,17,yes,no
12126,18,19,yes,yes
12127,19,20,yes,yes
12128,20,21,yes,yes
12129,22,21,yes,no
12130,22,23,yes,yes
12131,0,1,yes,yes
